UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
184481,1,999,"R",246,"R",301,"R",2506,"R",4850,"R",8,"R",16,"R",260,"R",292,"R",991,"R",1676,"R",807,"R",819,"R",562,"R",891,"R",5380,"R",8845,"R",547,"R",7356,"R",24,"R",552,"R",2667,"R",1626,"R",1453,"R",14225
184481,2,  1,"R",246,"R",301,"R",2506,"R",4850,"R",8,"R",16,"R",260,"R",292,"R",991,"R",1676,"R",807,"R",819,"R",562,"R",891,"R",5380,"R",8845,"R",547,"R",7356,"R",24,"R",552,"R",2667,"R",1626,"R",1453,"R",14225
184506,1,999,"Z",0,"R",6,"R",20,"R",72,"Z",0,"Z",0,"Z",0,"R",3,"R",12,"R",61,"R",5,"R",71,"Z",0,"R",6,"R",37,"R",219,"R",6,"R",92,"Z",0,"R",3,"R",73,"R",76,"R",6,"R",256
184506,2,  1,"Z",0,"R",6,"R",20,"R",72,"Z",0,"Z",0,"Z",0,"R",3,"R",12,"R",61,"R",5,"R",71,"Z",0,"R",6,"R",37,"R",219,"R",6,"R",92,"Z",0,"R",3,"R",73,"R",76,"R",6,"R",256
184603,1,999,"R",631,"R",390,"R",332,"R",662,"R",12,"R",11,"R",252,"R",264,"R",362,"R",580,"R",2023,"R",2474,"R",1015,"R",1054,"R",4627,"R",5435,"R",1021,"R",994,"R",23,"R",516,"R",942,"R",4497,"R",2069,"R",10062
184603,2,  1,"R",164,"R",117,"R",254,"R",487,"R",10,"R",8,"R",205,"R",201,"R",299,"R",471,"R",1455,"R",1666,"R",714,"R",715,"R",3101,"R",3665,"R",281,"R",741,"R",18,"R",406,"R",770,"R",3121,"R",1429,"R",6766
184603,4,  3,"R",467,"R",273,"R",78,"R",175,"R",2,"R",3,"R",47,"R",63,"R",63,"R",109,"R",568,"R",808,"R",301,"R",339,"R",1526,"R",1770,"R",740,"R",253,"R",5,"R",110,"R",172,"R",1376,"R",640,"R",3296
184612,1,999,"R",6,"R",7,"R",51,"R",138,"R",2,"R",3,"R",29,"R",80,"R",46,"R",207,"R",210,"R",640,"R",89,"R",409,"R",433,"R",1484,"R",13,"R",189,"R",5,"R",109,"R",253,"R",850,"R",498,"R",1917
184612,2,  1,"R",6,"R",7,"R",51,"R",131,"R",2,"R",3,"R",29,"R",76,"R",46,"R",200,"R",170,"R",520,"R",73,"R",315,"R",377,"R",1252,"R",13,"R",182,"R",5,"R",105,"R",246,"R",690,"R",388,"R",1629
184612,4,  3,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",7,"R",40,"R",120,"R",16,"R",94,"R",56,"R",232,"Z",0,"R",7,"Z",0,"R",4,"R",7,"R",160,"R",110,"R",288
184694,1,999,"R",69,"R",60,"R",111,"R",161,"R",6,"R",5,"R",82,"R",71,"R",92,"R",131,"R",1325,"R",1467,"R",210,"R",267,"R",1895,"R",2162,"R",129,"R",272,"R",11,"R",153,"R",223,"R",2792,"R",477,"R",4057
184694,2,  1,"R",23,"R",22,"R",92,"R",124,"R",5,"R",4,"R",46,"R",39,"R",78,"R",102,"R",976,"R",1018,"R",137,"R",199,"R",1357,"R",1508,"R",45,"R",216,"R",9,"R",85,"R",180,"R",1994,"R",336,"R",2865
184694,4,  3,"R",46,"R",38,"R",19,"R",37,"R",1,"R",1,"R",36,"R",32,"R",14,"R",29,"R",349,"R",449,"R",73,"R",68,"R",538,"R",654,"R",84,"R",56,"R",2,"R",68,"R",43,"R",798,"R",141,"R",1192
184746,1,999,"Z",0,"Z",0,"R",33,"R",2,"Z",0,"Z",0,"R",1,"R",1,"R",24,"Z",0,"R",30,"R",1,"Z",0,"Z",0,"R",88,"R",4,"Z",0,"R",35,"Z",0,"R",2,"R",24,"R",31,"Z",0,"R",92
184746,2,  1,"Z",0,"Z",0,"R",33,"R",2,"Z",0,"Z",0,"R",1,"R",1,"R",24,"Z",0,"R",30,"R",1,"Z",0,"Z",0,"R",88,"R",4,"Z",0,"R",35,"Z",0,"R",2,"R",24,"R",31,"Z",0,"R",92
184773,1,999,"R",6,"R",15,"R",10,"R",142,"R",2,"R",5,"R",5,"R",55,"R",16,"R",168,"R",335,"R",2459,"R",122,"R",434,"R",496,"R",3278,"R",21,"R",152,"R",7,"R",60,"R",184,"R",2794,"R",556,"R",3774
184773,2,  1,"Z",0,"R",12,"R",7,"R",108,"R",1,"R",5,"R",3,"R",39,"R",9,"R",117,"R",135,"R",1474,"R",92,"R",315,"R",247,"R",2070,"R",12,"R",115,"R",6,"R",42,"R",126,"R",1609,"R",407,"R",2317
184773,4,  3,"R",6,"R",3,"R",3,"R",34,"R",1,"Z",0,"R",2,"R",16,"R",7,"R",51,"R",200,"R",985,"R",30,"R",119,"R",249,"R",1208,"R",9,"R",37,"R",1,"R",18,"R",58,"R",1185,"R",149,"R",1457
184782,1,999,"R",32,"R",38,"R",407,"R",697,"R",19,"R",32,"R",189,"R",179,"R",291,"R",490,"R",4269,"R",5356,"R",114,"R",173,"R",5321,"R",6965,"R",70,"R",1104,"R",51,"R",368,"R",781,"R",9625,"R",287,"R",12286
184782,2,  1,"R",28,"R",30,"R",371,"R",597,"R",18,"R",25,"R",174,"R",148,"R",274,"R",446,"R",3911,"R",4341,"R",94,"R",120,"R",4870,"R",5707,"R",58,"R",968,"R",43,"R",322,"R",720,"R",8252,"R",214,"R",10577
184782,4,  3,"R",4,"R",8,"R",36,"R",100,"R",1,"R",7,"R",15,"R",31,"R",17,"R",44,"R",358,"R",1015,"R",20,"R",53,"R",451,"R",1258,"R",12,"R",136,"R",8,"R",46,"R",61,"R",1373,"R",73,"R",1709
184791,1,999,"Z",0,"Z",0,"R",302,"R",506,"R",9,"R",27,"R",52,"R",67,"R",76,"R",118,"R",2352,"R",3417,"R",424,"R",614,"R",3215,"R",4749,"Z",0,"R",808,"R",36,"R",119,"R",194,"R",5769,"R",1038,"R",7964
184791,2,  1,"Z",0,"Z",0,"R",302,"R",506,"R",9,"R",27,"R",52,"R",67,"R",76,"R",118,"R",2352,"R",3417,"R",424,"R",614,"R",3215,"R",4749,"Z",0,"R",808,"R",36,"R",119,"R",194,"R",5769,"R",1038,"R",7964
184816,1,999,"Z",0,"Z",0,"R",23,"R",71,"Z",0,"Z",0,"R",1,"R",4,"R",7,"R",39,"R",4,"R",34,"R",1,"R",10,"R",36,"R",158,"Z",0,"R",94,"Z",0,"R",5,"R",46,"R",38,"R",11,"R",194
184816,2,  1,"Z",0,"Z",0,"R",23,"R",71,"Z",0,"Z",0,"R",1,"R",4,"R",7,"R",39,"R",4,"R",34,"R",1,"R",10,"R",36,"R",158,"Z",0,"R",94,"Z",0,"R",5,"R",46,"R",38,"R",11,"R",194
184870,1,999,"Z",0,"Z",0,"R",8,"R",61,"R",1,"Z",0,"Z",0,"R",4,"R",6,"R",31,"R",15,"R",79,"R",38,"R",470,"R",68,"R",645,"Z",0,"R",69,"R",1,"R",4,"R",37,"R",94,"R",508,"R",713
184870,2,  1,"Z",0,"Z",0,"R",8,"R",61,"R",1,"Z",0,"Z",0,"R",4,"R",6,"R",31,"R",15,"R",79,"R",38,"R",470,"R",68,"R",645,"Z",0,"R",69,"R",1,"R",4,"R",37,"R",94,"R",508,"R",713
184959,1,999,"Z",0,"Z",0,"R",35,"R",129,"R",2,"R",2,"R",15,"R",24,"R",24,"R",68,"R",25,"R",195,"R",3,"R",10,"R",104,"R",428,"Z",0,"R",164,"R",4,"R",39,"R",92,"R",220,"R",13,"R",532
184959,2,  1,"Z",0,"Z",0,"R",35,"R",129,"R",2,"R",2,"R",15,"R",24,"R",24,"R",68,"R",25,"R",195,"R",3,"R",10,"R",104,"R",428,"Z",0,"R",164,"R",4,"R",39,"R",92,"R",220,"R",13,"R",532
184968,1,999,"Z",0,"Z",0,"Z",0,"R",27,"Z",0,"Z",0,"R",14,"R",28,"R",2,"R",11,"R",9,"R",75,"Z",0,"Z",0,"R",25,"R",141,"Z",0,"R",27,"Z",0,"R",42,"R",13,"R",84,"Z",0,"R",166
184968,2,  1,"Z",0,"Z",0,"Z",0,"R",27,"Z",0,"Z",0,"R",14,"R",28,"R",2,"R",11,"R",9,"R",75,"Z",0,"Z",0,"R",25,"R",141,"Z",0,"R",27,"Z",0,"R",42,"R",13,"R",84,"Z",0,"R",166
184995,1,999,"Z",0,"Z",0,"R",541,"R",1138,"R",1,"R",4,"R",721,"R",806,"R",1487,"R",2445,"R",402,"R",569,"R",338,"R",572,"R",3490,"R",5534,"Z",0,"R",1679,"R",5,"R",1527,"R",3932,"R",971,"R",910,"R",9024
184995,2,  1,"Z",0,"Z",0,"R",541,"R",1138,"R",1,"R",4,"R",721,"R",806,"R",1487,"R",2445,"R",402,"R",569,"R",338,"R",572,"R",3490,"R",5534,"Z",0,"R",1679,"R",5,"R",1527,"R",3932,"R",971,"R",910,"R",9024
185129,1,999,"R",30,"R",635,"R",514,"R",1110,"R",5,"R",7,"R",271,"R",255,"R",897,"R",1705,"R",1463,"R",2214,"R",580,"R",966,"R",3760,"R",6892,"R",665,"R",1624,"R",12,"R",526,"R",2602,"R",3677,"R",1546,"R",10652
185129,2,  1,"R",28,"R",628,"R",438,"R",898,"R",5,"R",4,"R",244,"R",199,"R",773,"R",1320,"R",923,"R",1084,"R",236,"R",281,"R",2647,"R",4414,"R",656,"R",1336,"R",9,"R",443,"R",2093,"R",2007,"R",517,"R",7061
185129,4,  3,"R",2,"R",7,"R",76,"R",212,"Z",0,"R",3,"R",27,"R",56,"R",124,"R",385,"R",540,"R",1130,"R",344,"R",685,"R",1113,"R",2478,"R",9,"R",288,"R",3,"R",83,"R",509,"R",1670,"R",1029,"R",3591
185174,1,999,"R",8,"R",3,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",2,"R",7,"Z",0,"R",78,"R",13,"Z",0,"Z",0,"R",99,"R",20,"R",11,"R",5,"Z",0,"R",5,"R",7,"R",91,"Z",0,"R",119
185174,2,  1,"R",8,"R",3,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",2,"R",7,"Z",0,"R",78,"R",13,"Z",0,"Z",0,"R",99,"R",20,"R",11,"R",5,"Z",0,"R",5,"R",7,"R",91,"Z",0,"R",119
185235,1,999,"Z",0,"Z",0,"R",48,"R",109,"Z",0,"Z",0,"R",14,"R",13,"R",49,"R",109,"R",83,"R",220,"R",18,"R",57,"R",212,"R",508,"Z",0,"R",157,"Z",0,"R",27,"R",158,"R",303,"R",75,"R",720
185235,2,  1,"Z",0,"Z",0,"R",48,"R",109,"Z",0,"Z",0,"R",14,"R",13,"R",49,"R",109,"R",83,"R",220,"R",18,"R",57,"R",212,"R",508,"Z",0,"R",157,"Z",0,"R",27,"R",158,"R",303,"R",75,"R",720
185244,1,999,"Z",0,"Z",0,"R",14,"R",33,"R",1,"R",1,"R",2,"Z",0,"R",10,"R",10,"R",5,"R",11,"R",455,"R",561,"R",487,"R",616,"Z",0,"R",47,"R",2,"R",2,"R",20,"R",16,"R",1016,"R",1103
185244,2,  1,"Z",0,"Z",0,"R",14,"R",33,"R",1,"R",1,"R",2,"Z",0,"R",10,"R",10,"R",5,"R",11,"R",455,"R",561,"R",487,"R",616,"Z",0,"R",47,"R",2,"R",2,"R",20,"R",16,"R",1016,"R",1103
185262,1,999,"R",138,"R",193,"R",1019,"R",2270,"R",11,"R",25,"R",353,"R",496,"R",854,"R",1860,"R",2676,"R",5332,"R",210,"R",417,"R",5261,"R",10593,"R",331,"R",3289,"R",36,"R",849,"R",2714,"R",8008,"R",627,"R",15854
185262,2,  1,"R",109,"R",130,"R",853,"R",1672,"R",11,"R",23,"R",302,"R",393,"R",743,"R",1530,"R",2097,"R",3467,"R",168,"R",264,"R",4283,"R",7479,"R",239,"R",2525,"R",34,"R",695,"R",2273,"R",5564,"R",432,"R",11762
185262,4,  3,"R",29,"R",63,"R",166,"R",598,"Z",0,"R",2,"R",51,"R",103,"R",111,"R",330,"R",579,"R",1865,"R",42,"R",153,"R",978,"R",3114,"R",92,"R",764,"R",2,"R",154,"R",441,"R",2444,"R",195,"R",4092
185332,1,999,"Z",0,"Z",0,"R",3,"R",58,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",8,"R",7,"R",83,"Z",0,"Z",0,"R",11,"R",149,"Z",0,"R",61,"Z",0,"Z",0,"R",9,"R",90,"Z",0,"R",160
185332,2,  1,"Z",0,"Z",0,"R",3,"R",58,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",8,"R",7,"R",83,"Z",0,"Z",0,"R",11,"R",149,"Z",0,"R",61,"Z",0,"Z",0,"R",9,"R",90,"Z",0,"R",160
185396,1,999,"R",1,"Z",0,"R",563,"R",14,"R",4,"Z",0,"R",64,"Z",0,"R",397,"R",4,"R",268,"R",6,"R",213,"R",2,"R",1510,"R",26,"R",1,"R",577,"R",4,"R",64,"R",401,"R",274,"R",215,"R",1536
185396,2,  1,"R",1,"Z",0,"R",563,"R",14,"R",4,"Z",0,"R",64,"Z",0,"R",397,"R",4,"R",268,"R",6,"R",213,"R",2,"R",1510,"R",26,"R",1,"R",577,"R",4,"R",64,"R",401,"R",274,"R",215,"R",1536
185466,1,999,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",8,"R",200,"Z",0,"Z",0,"R",8,"R",212,"Z",0,"R",10,"Z",0,"R",2,"Z",0,"R",208,"Z",0,"R",220
185466,2,  1,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",8,"R",200,"Z",0,"Z",0,"R",8,"R",212,"Z",0,"R",10,"Z",0,"R",2,"Z",0,"R",208,"Z",0,"R",220
185509,1,999,"R",247,"R",391,"R",1054,"R",1989,"R",9,"R",12,"R",273,"R",430,"R",453,"R",574,"R",2700,"R",3365,"R",895,"R",662,"R",5631,"R",7423,"R",638,"R",3043,"R",21,"R",703,"R",1027,"R",6065,"R",1557,"R",13054
185509,2,  1,"R",247,"R",391,"R",1054,"R",1989,"R",9,"R",12,"R",273,"R",430,"R",453,"R",574,"R",2700,"R",3365,"R",895,"R",662,"R",5631,"R",7423,"R",638,"R",3043,"R",21,"R",703,"R",1027,"R",6065,"R",1557,"R",13054
185536,1,999,"R",200,"R",240,"R",676,"R",869,"R",10,"R",17,"R",1188,"R",1238,"R",980,"R",1542,"R",2824,"R",3382,"R",1933,"R",2025,"R",7811,"R",9313,"R",440,"R",1545,"R",27,"R",2426,"R",2522,"R",6206,"R",3958,"R",17124
185536,2,  1,"R",200,"R",240,"R",676,"R",869,"R",10,"R",17,"R",1188,"R",1238,"R",980,"R",1542,"R",2824,"R",3382,"R",1933,"R",2025,"R",7811,"R",9313,"R",440,"R",1545,"R",27,"R",2426,"R",2522,"R",6206,"R",3958,"R",17124
185572,1,999,"R",43,"R",47,"R",131,"R",215,"R",8,"R",16,"R",69,"R",76,"R",108,"R",184,"R",1935,"R",3429,"R",366,"R",600,"R",2660,"R",4567,"R",90,"R",346,"R",24,"R",145,"R",292,"R",5364,"R",966,"R",7227
185572,2,  1,"R",11,"R",7,"R",106,"R",120,"R",6,"R",12,"R",53,"R",47,"R",89,"R",126,"R",1542,"R",2245,"R",268,"R",372,"R",2075,"R",2929,"R",18,"R",226,"R",18,"R",100,"R",215,"R",3787,"R",640,"R",5004
185572,4,  3,"R",32,"R",40,"R",25,"R",95,"R",2,"R",4,"R",16,"R",29,"R",19,"R",58,"R",393,"R",1184,"R",98,"R",228,"R",585,"R",1638,"R",72,"R",120,"R",6,"R",45,"R",77,"R",1577,"R",326,"R",2223
185590,1,999,"R",246,"R",380,"R",612,"R",1393,"R",26,"R",32,"R",415,"R",642,"R",928,"R",1920,"R",4146,"R",7062,"R",551,"R",978,"R",6924,"R",12407,"R",626,"R",2005,"R",58,"R",1057,"R",2848,"R",11208,"R",1529,"R",19331
185590,2,  1,"R",190,"R",277,"R",504,"R",1008,"R",24,"R",28,"R",365,"R",503,"R",833,"R",1566,"R",3195,"R",4709,"R",422,"R",605,"R",5533,"R",8696,"R",467,"R",1512,"R",52,"R",868,"R",2399,"R",7904,"R",1027,"R",14229
185590,4,  3,"R",56,"R",103,"R",108,"R",385,"R",2,"R",4,"R",50,"R",139,"R",95,"R",354,"R",951,"R",2353,"R",129,"R",373,"R",1391,"R",3711,"R",159,"R",493,"R",6,"R",189,"R",449,"R",3304,"R",502,"R",5102
185624,1,999,"Z",0,"R",2,"Z",0,"R",21,"Z",0,"Z",0,"R",8,"R",14,"R",2,"R",8,"R",9,"R",76,"Z",0,"R",4,"R",19,"R",125,"R",2,"R",21,"Z",0,"R",22,"R",10,"R",85,"R",4,"R",144
185624,2,  1,"Z",0,"R",2,"Z",0,"R",21,"Z",0,"Z",0,"R",8,"R",14,"R",2,"R",8,"R",9,"R",76,"Z",0,"R",4,"R",19,"R",125,"R",2,"R",21,"Z",0,"R",22,"R",10,"R",85,"R",4,"R",144
185651,1,999,"Z",0,"R",1,"R",8,"R",13,"Z",0,"Z",0,"R",12,"R",15,"R",10,"R",15,"R",25,"R",46,"R",4,"R",7,"R",59,"R",97,"R",1,"R",21,"Z",0,"R",27,"R",25,"R",71,"R",11,"R",156
185651,2,  1,"Z",0,"R",1,"R",8,"R",13,"Z",0,"Z",0,"R",12,"R",15,"R",10,"R",15,"R",25,"R",46,"R",4,"R",7,"R",59,"R",97,"R",1,"R",21,"Z",0,"R",27,"R",25,"R",71,"R",11,"R",156
185679,1,999,"Z",0,"Z",0,"R",18,"R",126,"Z",0,"Z",0,"R",12,"R",74,"R",3,"R",53,"R",13,"R",184,"R",4,"R",23,"R",50,"R",460,"Z",0,"R",144,"Z",0,"R",86,"R",56,"R",197,"R",27,"R",510
185679,2,  1,"Z",0,"Z",0,"R",18,"R",126,"Z",0,"Z",0,"R",12,"R",74,"R",3,"R",53,"R",13,"R",184,"R",4,"R",23,"R",50,"R",460,"Z",0,"R",144,"Z",0,"R",86,"R",56,"R",197,"R",27,"R",510
185721,1,999,"Z",0,"Z",0,"R",59,"R",67,"Z",0,"Z",0,"R",11,"R",13,"R",106,"R",121,"R",99,"R",112,"Z",0,"Z",0,"R",275,"R",313,"Z",0,"R",126,"Z",0,"R",24,"R",227,"R",211,"Z",0,"R",588
185721,2,  1,"Z",0,"Z",0,"R",59,"R",67,"Z",0,"Z",0,"R",11,"R",13,"R",106,"R",121,"R",99,"R",112,"Z",0,"Z",0,"R",275,"R",313,"Z",0,"R",126,"Z",0,"R",24,"R",227,"R",211,"Z",0,"R",588
185730,1,999,"Z",0,"Z",0,"R",9,"R",60,"Z",0,"Z",0,"R",1,"R",8,"R",10,"R",33,"Z",0,"R",17,"R",1,"R",3,"R",21,"R",121,"Z",0,"R",69,"Z",0,"R",9,"R",43,"R",17,"R",4,"R",142
185730,2,  1,"Z",0,"Z",0,"R",9,"R",60,"Z",0,"Z",0,"R",1,"R",8,"R",10,"R",33,"Z",0,"R",17,"R",1,"R",3,"R",21,"R",121,"Z",0,"R",69,"Z",0,"R",9,"R",43,"R",17,"R",4,"R",142
185758,1,999,"R",14,"R",3,"R",57,"R",80,"Z",0,"Z",0,"R",13,"R",4,"R",8,"R",3,"R",32,"R",39,"Z",0,"Z",0,"R",124,"R",129,"R",17,"R",137,"Z",0,"R",17,"R",11,"R",71,"Z",0,"R",253
185758,3,  2,"R",8,"Z",0,"R",44,"R",66,"Z",0,"Z",0,"R",12,"R",3,"R",6,"R",2,"R",23,"R",24,"Z",0,"Z",0,"R",93,"R",95,"R",8,"R",110,"Z",0,"R",15,"R",8,"R",47,"Z",0,"R",188
185758,4,  3,"R",6,"R",3,"R",13,"R",14,"Z",0,"Z",0,"R",1,"R",1,"R",2,"R",1,"R",9,"R",15,"Z",0,"Z",0,"R",31,"R",34,"R",9,"R",27,"Z",0,"R",2,"R",3,"R",24,"Z",0,"R",65
185767,1,999,"R",2,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",5,"R",137,"Z",0,"R",2,"Z",0,"Z",0,"R",8,"R",179,"R",41,"Z",0,"Z",0,"R",2,"R",142,"R",2,"Z",0,"R",187
185767,2,  1,"R",2,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",5,"R",137,"Z",0,"R",2,"Z",0,"Z",0,"R",8,"R",179,"R",41,"Z",0,"Z",0,"R",2,"R",142,"R",2,"Z",0,"R",187
185828,1,999,"R",1296,"R",566,"R",664,"R",302,"R",33,"R",7,"R",1397,"R",513,"R",917,"R",262,"R",2605,"R",501,"R",967,"R",400,"R",7879,"R",2551,"R",1862,"R",966,"R",40,"R",1910,"R",1179,"R",3106,"R",1367,"R",10430
185828,2,  1,"R",299,"R",92,"R",500,"R",199,"R",26,"R",7,"R",1001,"R",328,"R",763,"R",194,"R",1949,"R",296,"R",756,"R",295,"R",5294,"R",1411,"R",391,"R",699,"R",33,"R",1329,"R",957,"R",2245,"R",1051,"R",6705
185828,4,  3,"R",997,"R",474,"R",164,"R",103,"R",7,"Z",0,"R",396,"R",185,"R",154,"R",68,"R",656,"R",205,"R",211,"R",105,"R",2585,"R",1140,"R",1471,"R",267,"R",7,"R",581,"R",222,"R",861,"R",316,"R",3725
185873,1,999,"R",1,"R",1,"R",197,"R",291,"R",10,"R",21,"R",158,"R",173,"R",285,"R",430,"R",4025,"R",5940,"R",359,"R",394,"R",5035,"R",7250,"R",2,"R",488,"R",31,"R",331,"R",715,"R",9965,"R",753,"R",12285
185873,2,  1,"R",1,"R",1,"R",197,"R",291,"R",10,"R",21,"R",158,"R",173,"R",285,"R",430,"R",4025,"R",5940,"R",359,"R",394,"R",5035,"R",7250,"R",2,"R",488,"R",31,"R",331,"R",715,"R",9965,"R",753,"R",12285
185916,1,999,"Z",0,"Z",0,"R",2,"R",80,"Z",0,"Z",0,"Z",0,"R",3,"R",5,"R",61,"Z",0,"R",56,"Z",0,"Z",0,"R",7,"R",200,"Z",0,"R",82,"Z",0,"R",3,"R",66,"R",56,"Z",0,"R",207
185916,2,  1,"Z",0,"Z",0,"R",2,"R",80,"Z",0,"Z",0,"Z",0,"R",3,"R",5,"R",61,"Z",0,"R",56,"Z",0,"Z",0,"R",7,"R",200,"Z",0,"R",82,"Z",0,"R",3,"R",66,"R",56,"Z",0,"R",207
185970,1,999,"Z",0,"Z",0,"R",6,"R",12,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",11,"R",8,"R",200,"Z",0,"R",8,"R",14,"R",233,"Z",0,"R",18,"Z",0,"R",2,"R",11,"R",208,"R",8,"R",247
185970,2,  1,"Z",0,"Z",0,"R",6,"R",12,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",11,"R",8,"R",200,"Z",0,"R",8,"R",14,"R",233,"Z",0,"R",18,"Z",0,"R",2,"R",11,"R",208,"R",8,"R",247
186016,1,999,"Z",0,"R",5,"R",3,"R",19,"Z",0,"Z",0,"Z",0,"R",15,"R",15,"R",107,"R",4,"R",114,"R",1,"R",1,"R",23,"R",261,"R",5,"R",22,"Z",0,"R",15,"R",122,"R",118,"R",2,"R",284
186016,2,  1,"Z",0,"R",5,"R",3,"R",19,"Z",0,"Z",0,"Z",0,"R",15,"R",15,"R",107,"R",4,"R",114,"R",1,"R",1,"R",23,"R",261,"R",5,"R",22,"Z",0,"R",15,"R",122,"R",118,"R",2,"R",284
186034,1,999,"Z",0,"R",2,"R",495,"R",1173,"R",4,"R",15,"R",234,"R",306,"R",1479,"R",2913,"R",846,"R",1243,"R",377,"R",536,"R",3435,"R",6188,"R",2,"R",1668,"R",19,"R",540,"R",4392,"R",2089,"R",913,"R",9623
186034,2,  1,"Z",0,"R",2,"R",495,"R",1173,"R",4,"R",15,"R",234,"R",306,"R",1479,"R",2913,"R",846,"R",1243,"R",377,"R",536,"R",3435,"R",6188,"R",2,"R",1668,"R",19,"R",540,"R",4392,"R",2089,"R",913,"R",9623
186052,1,999,"Z",0,"Z",0,"R",151,"R",20,"Z",0,"R",1,"R",17,"Z",0,"R",68,"R",12,"R",412,"R",39,"Z",0,"Z",0,"R",648,"R",72,"Z",0,"R",171,"R",1,"R",17,"R",80,"R",451,"Z",0,"R",720
186052,2,  1,"Z",0,"Z",0,"R",151,"R",20,"Z",0,"R",1,"R",17,"Z",0,"R",68,"R",12,"R",412,"R",39,"Z",0,"Z",0,"R",648,"R",72,"Z",0,"R",171,"R",1,"R",17,"R",80,"R",451,"Z",0,"R",720
186122,1,999,"R",44,"R",19,"R",47,"R",33,"R",2,"Z",0,"R",30,"R",19,"R",19,"R",6,"R",290,"R",237,"R",7,"R",9,"R",439,"R",323,"R",63,"R",80,"R",2,"R",49,"R",25,"R",527,"R",16,"R",762
186122,3,  2,"Z",0,"R",2,"R",33,"R",25,"R",1,"Z",0,"R",13,"R",15,"R",9,"R",5,"R",185,"R",173,"Z",0,"Z",0,"R",241,"R",220,"R",2,"R",58,"R",1,"R",28,"R",14,"R",358,"Z",0,"R",461
186122,4,  3,"R",44,"R",17,"R",14,"R",8,"R",1,"Z",0,"R",17,"R",4,"R",10,"R",1,"R",105,"R",64,"R",7,"R",9,"R",198,"R",103,"R",61,"R",22,"R",1,"R",21,"R",11,"R",169,"R",16,"R",301
186131,1,999,"R",755,"R",440,"R",197,"R",261,"R",16,"R",23,"R",338,"R",408,"R",186,"R",183,"R",2150,"R",1600,"R",128,"R",88,"R",3770,"R",3003,"R",1195,"R",458,"R",39,"R",746,"R",369,"R",3750,"R",216,"R",6773
186131,2,  1,"R",233,"R",190,"R",175,"R",228,"R",15,"R",22,"R",279,"R",344,"R",166,"R",159,"R",1680,"R",1270,"Z",0,"Z",0,"R",2548,"R",2213,"R",423,"R",403,"R",37,"R",623,"R",325,"R",2950,"Z",0,"R",4761
186131,4,  3,"R",522,"R",250,"R",22,"R",33,"R",1,"R",1,"R",59,"R",64,"R",20,"R",24,"R",470,"R",330,"R",128,"R",88,"R",1222,"R",790,"R",772,"R",55,"R",2,"R",123,"R",44,"R",800,"R",216,"R",2012
186186,1,999,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",253,"Z",0,"Z",0,"Z",0,"R",320,"Z",0,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",253,"Z",0,"R",320
186186,2,  1,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",253,"Z",0,"Z",0,"Z",0,"R",320,"Z",0,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",253,"Z",0,"R",320
186201,1,999,"R",84,"R",136,"R",147,"R",231,"R",7,"R",13,"R",9,"R",168,"R",193,"R",282,"R",2095,"R",3212,"Z",0,"R",1,"R",2535,"R",4043,"R",220,"R",378,"R",20,"R",177,"R",475,"R",5307,"R",1,"R",6578
